woo_product_id,shopify_handle,title,status,vendor,product_type,tags,sku,price,compare_at_price,collection_handles,image_count,variant_count,legacy_woo_id_metafield,seo_title_source,seo_description_source
19738,zaron-longwear-gel-eyeliner,Zaron Longwear Gel Eyeliner,active,Zaron,Eyeliner,Eyeliner,,6.0,,zaron,1,1,19738,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
19754,mila-5-in-1-lashes,Mila 5 in 1 lashes,active,Msmetics,Eyelash Extensions &amp; Glue,Eyelash Extensions &amp; Glue,,10.0,,msmetics,1,1,19754,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
19756,wynkk-5-in-1-lashes-match-me-up,Wynkk 5 in 1 lashes Match me up,active,Msmetics,Eyelash Extensions &amp; Glue,Eyelash Extensions &amp; Glue,,10.0,,msmetics,1,1,19756,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
19858,la-roche-posay-toleriane-purifying-foaming-cleanser,La roche Posay Toleriane Purifying Foaming Cleanser,active,La Roche-Posay,Face Cleansers &amp; Wash,Face Cleansers &amp; Wash,,27.99,,face-cleansers-wash|la-roche-posay,1,1,19858,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
19860,palmers-tahitian-vanilla-moisture-drenching-body-oil,Palmers Tahitian Vanilla Moisture Drenching Body Oil,active,Palmer's,Body Oil,Body Oil,,18.0,,body-oil|palmers,1,1,19860,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
19863,palmers-brazilian-coco-firming-bum-bust-body-oil,"Palmers Brazilian Coco Firming Bum, Bust & Body Oil.",active,Palmer's,Body Oil,Body Oil,,18.0,,body-oil|palmers,1,1,19863,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20187,panoxyl-acne-banishing-body-spray,Panoxyl Acne Banishing Body Spray,active,Panoxyl,acne treatment,acne treatment,,18.0,,acne-treatment|panoxyl,2,1,20187,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20525,beauty-by-ad-dew-drop-foundation,Beauty By Ad Dew Drop Foundation,active,Beauty by AD,Foundation,Foundation,,30.0,,beauty-by-ad,1,5,20525,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20539,beauty-by-ad-lip-luxe-potion-lip-oil,Beauty By Ad Lip Luxe Potion Lip Oil,active,Beauty by AD,Lip oil,Lip oil,,8.99,,beauty-by-ad,1,2,20539,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20546,beauty-by-ad-ethereal-essence-lipgloss,Beauty By Ad Ethereal Essence Lipgloss,active,Beauty by AD,Lip Gloss,Lip Gloss,,10.99,,beauty-by-ad,1,5,20546,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20568,tehila-air-brush-primer,Tehila Air Brush Primer,active,Tehila,Setting &amp; Finishing Spray,"Makeup, Setting &amp; Finishing Spray, Primers",,15.0,,tehila,1,1,20568,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20595,tolabanks-beauty-lipgloss,Tola Banks  Beauty Lipgloss,active,Tola Banks,Lip Gloss,"Lips, Lip Gloss",,6.99,,lips|tola-banks,2,7,20595,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20616,blossom-makeup-moist-essence-moisturizer,Blossom makeup moist essence moisturizer,active,Blossom,Moisturizers &amp; Cream,"Makeup, Moisturizers &amp; Cream",,10.0,,moisturizers|blossom,1,1,20616,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20622,uncover-green-tea-revitalizing-cleanser,Uncover Green Tea Revitalizing Cleanser,active,Uncover,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash",,12.0,,face-cleansers-wash|uncover,1,1,20622,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20625,uncover-mini-green-tea-revitalizing-cleanser,Uncover Mini Green Tea Revitalizing cleanser,active,Uncover,Face Cleansers &amp; Wash,"Skin Care, Face Cleansers &amp; Wash",,5.99,,face-cleansers-wash|uncover,1,1,20625,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20627,uncover-argan-hydrating-moisturizer,Uncover Argan Hydrating Moisturizer,active,Uncover,Face Cleansers &amp; Wash,Face Cleansers &amp; Wash,,14.99,,face-cleansers-wash|uncover,3,1,20627,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20632,uncover-mini-argan-hydrating-cleanser,Uncover Mini Argan Hydrating Moisturizer,active,Uncover,Moisturizers &amp; Cream,Moisturizers &amp; Cream,,4.99,,moisturizers|uncover,1,1,20632,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20634,uncover-mini-aloe-invincible-sunscreen,Uncover Mini Aloe Invincible Sunscreen,active,Uncover,Sunscreen,Sunscreen,,10.0,,sunscreen|uncover,1,1,20634,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20637,uncover-aloe-invincible-sunscreen,Uncover Aloe Invincible Sunscreen,active,,Sunscreen,Sunscreen,,16.99,,sunscreen,4,1,20637,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20647,single-tray-makeup-chair,Single Tray makeup chair,active,,Beauty Tools,Beauty Tools,,140.0,150.0,,1,1,20647,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20770,classic-makeup-mattifying-face-primer,Classic Makeup Mattifying Face Primer,active,Classic Makeup,Makeup,Makeup,,8.99,,classic-makeup,1,1,20770,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
20773,blossom-makeup-pretty-pout-lip-palette,Blossom Makeup Pretty Pout Lip Palette,active,,Lip Pallet,"Lip Pallet, Makeup",,11.99,,,1,1,20773,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
21659,skin-by-zaron-glow-hydrating-body-oil,Skin by Zaron Glow & Hydrating Body Oil,active,Zaron,Body Oil,"Bath &amp; Body Care, Body Oil, Body Body, FIRMING, HYDRATING, body oil, brightening body oil",,15.0,,body-oil|body-care|zaron,2,1,21659,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
21820,eos-creme-de-pistachio-body-wash,Eos Crème De Pistachio Body Wash,active,Eos,Body Wash,"Bath &amp; Body Care, Body Wash, EOS body wash",,18.0,,body-wash|eos,1,1,21820,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
21822,alpha-skincare-essential-renewal-cream-10-glycolic-aha,Alpha Skincare Essential Renewal Cream 10% Glycolic AHA,active,Alpha Skin Care,Moisturizers &amp; Cream,"Moisturizers &amp; Cream, HYPERPIGMENTATION",,18.0,,moisturizers|hyperpigmentation|alpha-skin-care,1,1,21822,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
21824,alpha-skincare-intensive-renewal-serum-14-glycolic-aha,Alpha Skincare Intensive Renewal Serum 14% Glycolic AHA,active,Alpha Skin Care,Serums &amp; Treatment,Serums &amp; Treatment,,18.0,,serums-treatment|alpha-skin-care,1,1,21824,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
21827,tropicrem-mela-unifying-ultra-moisturizing-milk-500ml,Topicrem Mela Unifying Ultra-Moisturizing Milk 500ml,active,Topicrem,Moisturizers &amp; Cream,"Bath &amp; Body Care, Moisturizers &amp; Cream, Body Moisturizers, Body Lotion, BRIGHTENING",,60.0,,moisturizers|body-moisturizers|body-lotion|brightening|topicrem,1,1,21827,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
21830,naturium-urea-5-body-serum,Naturium Urea 5% Body Serum,active,Naturium,Serums &amp; Treatment,"Bath &amp; Body Care, Serums &amp; Treatment, Body Lotion, naturium",,27.0,,serums-treatment|body-lotion|naturium,1,1,21830,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
21854,anua-niacinamide-5-txa-brightening-pad,Anua Niacinamide 5% TXA Brightening Pad,active,Anua,Serums &amp; Treatment,Serums &amp; Treatment,,26.0,,serums-treatment|anua,1,1,21854,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
21856,good-molecules-hydrating-gel-moisturizer-with-electrolytes,Good Molecules Hydrating Gel Moisturizer With Electrolytes,active,Good Molecules,Moisturizers &amp; Cream,Moisturizers &amp; Cream,,15.0,,moisturizers|good-molecules,1,1,21856,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
21858,acwell-licorice-ph-balancing-cleansing-toner-300ml,Acwell Licorice PH Balancing Cleansing Toner 300ML,active,Acwell,"Face Toners, Mist &amp; Essence","Face Toners, Mist &amp; Essence",,34.0,,face-toners-mist-essence|acwell,1,1,21858,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
21860,topicrem-mela-unifying-ultra-moisturizing-milk-200ml,Topicrem Mela Unifying Ultra-Moisturizing Milk 200ml,active,Topicrem,Moisturizers &amp; Cream,"Moisturizers &amp; Cream, Body Moisturizers",,35.0,,moisturizers|body-moisturizers|topicrem,1,1,21860,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
21973,paulas-choice-2-bha-liquid-exfoliant,Paula’s Choice BHA liquid exfoliant-  2%,draft,Paula’s choice,"Exfoliators, Peels &amp; Scrubs","Exfoliators, Peels &amp; Scrubs",,33.99,,exfoliators-peels-scrubs|paulas-choice,0,1,21973,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
21976,good-molecules-yuzu-blemish-gel-cream,Good molecules yuzu blemish gel cream,active,Good Molecules,Serums &amp; Treatment,"Serums &amp; Treatment, Moisturizers &amp; Cream, acne treatment",,14.99,,serums-treatment|moisturizers|acne-treatment|good-molecules,1,1,21976,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
23464,la-roche-posay-cicaplast-balm-b5,La Roche-Posay Cicaplast Balm B5+,active,La Roche-Posay,Moisturizers &amp; Cream,"Skin Care, Moisturizers &amp; Cream, Body Moisturizers, moisturizer",,22.0,,moisturizers|body-moisturizers|la-roche-posay,7,1,23464,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
23521,uncover-baobab-glow-c-serum,Uncover Baobab Glow-C Serum,active,Uncover,Serums &amp; Treatment,"Skin Care, Serums &amp; Treatment, BRIGHTENING, EVEN TONE, BRIGHTENING",,15.0,,serums-treatment|brightening|uncover,2,1,23521,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
23868,anua-rice-70-glow-milky-toner-250ml,Anua Rice 70+ Glow Milky Toner 250ml,active,Anua,Moisturizers &amp; Cream,"Moisturizers &amp; Cream, Face Toners, Mist &amp; Essence, toner, MOISTURISING, milky toner",,20.0,,moisturizers|face-toners-mist-essence|anua,1,1,23868,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
23957,medix-5-5-glow-bright-combo-deal-copy,Medix 5.5 Glow Bright Combo Deal (Copy),draft,Medix 5.5,Body Wash,"Bath &amp; Body Care, Body Wash, Body Lotion, Body Body, BRIGHTENING, TRADEFAIR COMBO DEAL, Combo Deals, EVEN TONE, BRIGHTENING, BODY GLOW, body wash, TRADEFAIR COMBO DEAL",,70.0,75.0,body-wash|body-lotion|body-care|brightening|tradefair-combo-deals|combo-deals|medix-5-5,1,1,23957,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
24052,25-pskyn-hydragenesis-moisturizer,25Pskyn Hydragenesis Moisturizer,active,25 Pskyn,Moisturizers &amp; Cream,Moisturizers &amp; Cream,,15.0,,moisturizers|25-pskyn,1,1,24052,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
24654,acwell-licorice-ph-balancing-extreme-moisture-cream-55ml,ACWELL Licorice pH Balancing Extreme Moisture Cream 55ml,active,Acwell,Moisturizers &amp; Cream,Moisturizers &amp; Cream,,16.0,,moisturizers|acwell,3,1,24654,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
25089,medix-glow-bundle,MEDIX GLOW BUNDLE,draft,,TRADEFAIR COMBO DEAL,TRADEFAIR COMBO DEAL,,,,tradefair-combo-deals,1,1,25089,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
25092,eos-bundle-deal,EOS  Bundle Deal,draft,Eos,TRADEFAIR COMBO DEAL,TRADEFAIR COMBO DEAL,,,,tradefair-combo-deals|eos,1,1,25092,product title (no per-product SEO override found in source),"product description, truncated (no per-product SEO override found in source)"
